image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score,fold-1,fold-2,fold-3,fold-4,fold-5
DownSlide87.png,104.036,73.474,366.323,411.203,194.682,238.986,317.37,243.062,267.894,289.122,215.879,350.354,303.479,352.303,0.772,train,train,train,train,val
DownSlide88.png,117.431,81.026,386.035,431.644,192.448,242.234,316.208,242.167,257.492,304.762,213.875,371.807,299.894,370.179,0.854,train,val,train,train,train
DownSlide89.png,115.003,80.042,375.032,434.42,194.774,240.76,318.812,241.818,263.866,310.944,211.934,366.217,303.202,365.825,0.812,val,train,train,train,train
DownSlide90.png,132.419,99.069,415.057,436.073,190.262,244.183,319.036,239.753,242.13,294.183,205.305,371.184,294.599,367.674,0.765,train,val,train,train,train
DownSlide91.png,89.27,85.886,384.013,470.698,194.005,239.694,321.49,241.89,273.579,296.463,202.356,367.6,315.074,368.717,0.808,val,train,train,train,train
DownSlide92.png,123.539,109.755,458.766,477.213,179.658,238.369,327.807,246.431,225.838,315.608,187.938,364.63,330.771,372.966,0.726,train,train,val,train,train
DownSlide93.png,101.023,43.456,412.942,501.661,190.253,239.253,337.835,246.769,264.978,303.664,194.022,374.592,326.225,380.47,0.802,train,train,val,train,train
DownSlide94.png,120.816,84.165,408.624,446.376,190.538,242.472,318.827,241.9,249.132,297.118,195.949,355.717,319.602,354.217,0.806,train,train,val,train,train
DownSlide95.png,113.92,105.55,401.729,441.915,194.14,241.14,320.693,242.489,256.718,303.527,218.277,364.82,298.012,366.009,0.736,train,train,train,train,val
DownSlide96.png,116.063,83.454,410.5,465.32,193.781,239.524,330.115,243.468,258.343,309.773,191.312,355.61,322.433,360.103,0.692,train,train,train,val,train
DownSlide97.png,132.575,57.779,413.01,452.384,193.219,237.209,324.047,238.937,246.614,294.914,198.175,353.374,312.751,355.384,0.801,train,train,train,val,train
DownSlide98.png,106.918,62.545,402.417,445.975,187.621,238.655,319.631,238.882,253.415,281.403,210.265,360.642,304.416,360.395,0.822,train,train,train,val,train
DownSlide99.png,126.94,57.649,400.891,414.484,195.246,238.216,318.735,234.478,254.723,292.756,217.625,354.819,300.772,351.293,0.763,train,train,train,train,val
DownSlide100.png,101.605,59.82,417.825,438.917,185.211,242.678,322.202,242.972,251.577,309.8,197.97,355.219,313.506,354.665,0.77,val,train,train,train,train
DownSlide101.png,131.864,25.916,449.321,442.537,189.957,234.937,325.002,237.278,236.975,303.052,201.624,356.207,312.013,358.327,0.692,train,val,train,train,train
DownSlide102.png,120.956,47.155,401.672,419.332,188.217,239.262,321.693,237.659,254.387,305.066,218.319,361.063,303.534,359.357,0.741,train,val,train,train,train
DownSlide103.png,102.91,39.883,390.42,433.816,186.684,237.859,318.139,236.208,257.51,292.302,212.664,362.437,300.609,360.415,0.727,train,val,train,train,train
DownSlide104.png,110.904,121.992,413.829,438.856,187.686,243.028,318.535,239.38,248.223,285.614,207.97,356.981,306.478,353.981,0.772,train,train,train,train,val
DownSlide105.png,122.064,68.077,401.068,479.143,194.662,240.608,321.61,241.367,255.709,312.452,197.602,361.184,317.747,361.983,0.811,train,train,train,val,train
DownSlide106.png,119.504,78.612,426.693,499.281,188.268,242.134,324.457,243.892,244.658,307.251,182.996,364.711,336.922,365.852,0.791,val,train,train,train,train
DownSlide107.png,125.389,80.513,432.046,449.751,189.011,239.018,325.164,242.04,241.904,309.394,202.357,359.962,317.912,363.355,0.704,train,val,train,train,train
DownSlide108.png,107.402,77.416,400.887,462.999,188.433,239.87,321.726,241.824,256.681,287.647,195.082,356.486,319.934,357.389,0.805,train,train,val,train,train
DownSlide109.png,127.781,68.332,442.102,490.095,192.266,236.116,319.322,235.468,232.183,309.633,196.423,363.806,317.83,364.108,0.787,train,train,train,val,train
DownSlide110.png,146.688,83.466,457.576,479.32,189.631,253.375,320.549,237.126,218.676,281.031,189.47,373.703,317.444,362.212,0.703,train,train,train,train,val
DownSlide111.png,121.668,88.836,439.398,480.822,186.881,242.599,319.988,238.774,233.025,307.318,188.804,366.178,318.409,365.658,0.78,train,train,val,train,train
DownSlide112.png,148.144,24.537,472.332,459.581,193.969,228.502,328.086,240.253,228.823,320.104,209.093,356.141,324.78,366.141,0.768,train,val,train,train,train
DownSlide113.png,88.581,62.537,461.961,471.751,234.785,229.44,393.515,247.908,318.099,339.386,218.74,376.027,336.673,392.052,0.763,train,train,train,val,train
DownSlide114.png,136.32,64.785,450.813,458.431,178.787,250.341,310.396,233.514,221.546,314.476,204.215,390.655,293.826,378.273,0.69,train,val,train,train,train
DownSlide115.png,97.09,71.275,383.811,464.666,190.643,242.161,320.095,240.119,267.68,315.716,189.11,352.424,316.207,350.012,0.771,val,train,train,train,train
DownSlide116.png,110.034,86.884,386.407,417.993,187.99,246.37,319.638,243.117,259.183,319.718,200.405,349.884,310.877,346.922,0.752,val,train,train,train,train
DownSlide117.png,19.254,66.693,369.973,496.788,208.573,241.248,327.016,230.62,317.932,325.112,198.933,381.107,310.107,372.246,0.77,train,val,train,train,train
DownSlide118.png,112.74,88.621,394.413,464.467,191.081,244.923,321.858,242.926,259.217,316.448,187.172,350.242,325.358,348.527,0.835,train,train,train,train,val
DownSlide119.png,47.907,45.048,376.384,439.743,187.893,240.324,316.081,232.43,279.749,317.297,204.502,367.564,293.852,361.531,0.68,train,train,val,train,train
DownSlide120.png,138.618,89.106,433.776,487.052,190.023,243.523,322.602,234.752,229.406,266.535,191.708,375.568,307.822,369.143,0.787,train,train,train,train,val
DownSlide121.png,68.973,65.17,369.621,500.232,190.361,232.648,320.489,240.083,281.537,291.962,188.584,364.971,314.909,369.229,0.798,train,train,train,val,train
DownSlide122.png,111.609,66.564,422.69,459.99,185.474,238.55,325.194,241.621,246.366,304.9,192.065,357.78,321.537,360.372,0.775,val,train,train,train,train
DownSlide123.png,127.271,94.965,394.84,433.676,192.353,240.619,319.8,240.849,252.586,314.72,216.765,372.363,297.936,372.713,0.806,train,val,train,train,train
DownSlide124.png,123.994,82.675,407.708,430.514,192.296,238.804,319.523,238.88,251.195,308.334,206.585,355.136,313.165,354.278,0.832,train,train,val,train,train
DownSlide125.png,121.888,76.688,396.225,415.553,190.559,241.766,319.009,241.49,254.246,306.802,200.541,347.9,311.784,346.795,0.765,val,train,train,train,train
DownSlide126.png,126.645,65.23,379.03,425.396,194.2,239.028,317.693,236.702,259.229,302.167,218.087,370.018,296.461,366.374,0.785,train,train,train,train,val
DownSlide127.png,142.862,72.141,404.886,420.617,195.686,239.309,322.844,239.626,249.954,296.585,215.496,360.889,298.387,361.282,0.767,train,val,train,train,train
DownSlide128.png,108.371,86.921,378.926,447.087,188.723,239.396,319.034,243.108,261.017,289.02,209.363,368.559,301.128,370.484,0.801,train,train,train,val,train
DownSlide129.png,103.295,101.392,391.917,471.564,194.751,243.087,322.205,238.665,267.231,322.243,189.003,348.484,322.427,344.931,0.832,train,train,val,train,train
DownSlide130.png,120.912,79.027,411.689,452.64,190.147,240.915,319.659,239.327,248.699,310.188,196.248,355.622,320.862,354.14,0.793,train,train,train,train,val
DownSlide131.png,136.72,76.003,428.291,491.677,191.861,241.954,316.306,244.602,233.084,317.528,196.577,362.331,326.168,365.197,0.87,val,train,train,train,train
DownSlide132.png,137.434,82.078,446.399,470.242,190.377,245.987,320.83,237.415,228.349,290.762,193.613,366.213,314.455,361.363,0.767,val,train,train,train,train
DownSlide133.png,127.573,72.548,448.752,483.108,193.977,240.549,323.295,235.835,235.261,285.032,201.257,365.418,309.293,361.996,0.74,train,train,train,val,train
DownSlide134.png,113.37,81.558,415.219,459.793,186.478,243.889,319.067,242.229,245.934,318.799,184.024,349.502,326.2,349.286,0.747,train,val,train,train,train
DownSlide135.png,143.96,62.495,431.8,449.53,189.294,238.501,319.564,234.472,233.433,308.014,206.934,377.937,300.906,374.893,0.812,train,train,val,train,train
DownSlide136.png,102.075,86.885,391.631,438.537,188.577,242.792,321.88,241.696,261.956,306.578,207.164,367.65,307.514,365.512,0.801,train,train,train,val,train
DownSlide137.png,145.082,98.79,410.004,448.671,192.714,237.227,335.343,249.592,248.269,322.091,195.358,347.881,323.714,359.631,0.718,train,train,train,val,train
DownSlide138.png,111.818,83.693,422.87,456.765,189.257,242.621,325.303,242.645,250.832,290.83,209.364,371.425,305.801,371.855,0.707,train,val,train,train,train
DownSlide139.png,132.031,75.652,389.192,426.532,195.193,245.866,318.814,243.684,255.942,308.194,208.797,359.246,305.715,357.003,0.842,train,train,train,train,val
DownSlide140.png,128.94,72.79,416.893,456.156,189.719,243.474,321.12,239.434,244.254,300.031,196.134,363.374,310.669,361.429,0.792,train,train,val,train,train
DownSlide141.png,134.873,60.989,387.159,434.025,191.955,243.166,320.692,238.836,255.595,309.448,210.516,371.693,305.981,367.713,0.819,train,train,val,train,train
DownSlide142.png,112.945,111.473,378.685,455.357,194.244,243.554,324.792,241.303,270.216,308.215,187.958,354.396,323.587,352.655,0.828,train,train,val,train,train
DownSlide143.png,120.489,66.379,414.743,432.456,190.994,241.279,320.248,237.169,249.556,283.534,199.766,345.96,311.994,342.856,0.813,train,train,train,val,train
DownSlide144.png,103.883,93.212,391.41,414.813,194.981,266.751,327.834,241.695,286.303,333.311,250.092,380.996,333.643,358.427,0.749,train,train,train,val,train
DownSlide145.png,111.195,97.412,393.457,465.284,192.144,239.371,321.891,238.77,260.723,308.86,196.301,355.731,319.165,354.312,0.839,train,train,train,train,val
DownSlide146.png,128.275,48.943,440.742,456.02,188.201,235.756,325.83,238.154,237.112,294.144,195.031,357.334,315.939,360.757,0.812,val,train,train,train,train
DownSlide147.png,85.041,79.71,385.0,452.882,188.499,238.366,319.404,241.583,266.62,295.616,202.406,357.547,309.272,359.724,0.759,val,train,train,train,train
DownSlide148.png,137.795,61.916,454.806,454.919,190.471,240.932,322.862,236.595,231.715,295.935,198.541,356.569,321.716,354.526,0.767,train,val,train,train,train
DownSlide149.png,128.298,115.755,387.428,448.161,191.514,241.187,321.401,241.522,257.445,279.102,201.893,356.073,320.12,354.251,0.813,train,val,train,train,train
DownSlide150.png,108.783,118.518,396.385,467.948,189.249,239.891,323.59,240.694,259.417,313.968,195.018,370.189,317.007,370.522,0.835,train,train,train,train,val
DownSlide151.png,126.324,91.01,395.508,441.775,189.744,242.372,320.587,242.582,252.132,299.236,204.322,356.473,309.904,355.725,0.78,train,train,train,train,val
DownSlide152.png,102.765,96.53,397.089,417.558,193.642,240.687,324.023,251.097,262.175,282.513,217.165,351.27,299.425,358.5,0.747,val,train,train,train,train
DownSlide153.png,84.058,70.76,391.817,465.827,186.483,242.232,320.628,242.459,266.058,318.456,179.69,354.422,321.275,353.666,0.755,val,train,train,train,train
DownSlide154.png,114.535,133.705,400.589,450.357,188.865,237.617,323.245,242.411,255.399,293.175,199.386,355.421,317.029,358.436,0.851,train,val,train,train,train
DownSlide155.png,101.353,86.843,390.066,465.815,191.647,242.691,323.109,239.511,265.978,324.381,193.485,358.502,319.7,355.558,0.801,train,train,train,val,train
DownSlide156.png,137.302,137.221,397.947,454.438,192.947,242.656,318.85,241.519,249.711,306.629,201.624,359.804,318.906,358.229,0.803,train,train,train,train,val
DownSlide157.png,106.282,16.589,413.338,443.945,192.979,242.316,329.627,248.122,257.333,320.85,192.002,345.197,316.627,352.587,0.733,train,train,val,train,train
DownSlide158.png,116.459,98.669,403.534,445.086,190.096,242.603,320.267,242.564,253.083,303.06,194.989,359.224,316.039,359.679,0.777,val,train,train,train,train
DownSlide159.png,120.18,93.54,378.801,404.663,195.148,241.395,318.339,241.905,260.886,302.576,215.871,354.728,295.845,353.845,0.772,train,val,train,train,train
DownSlide160.png,90.237,99.343,408.417,484.347,187.26,239.316,323.524,241.354,259.425,286.933,197.488,369.379,310.447,371.301,0.742,train,train,train,val,train
DownSlide161.png,115.424,86.311,399.264,427.368,188.608,241.12,320.493,240.542,254.653,284.239,196.08,343.251,318.072,342.121,0.864,train,train,train,train,val
DownSlide162.png,121.401,80.577,399.538,453.049,188.143,241.418,320.78,240.776,251.532,305.42,190.644,352.98,320.666,351.988,0.844,train,train,val,train,train
DownSlide163.png,118.618,87.123,398.655,436.248,189.53,240.103,318.837,238.283,252.61,285.604,211.798,366.212,299.46,364.156,0.827,val,train,train,train,train
DownSlide164.png,124.448,99.205,378.07,431.597,196.679,245.129,313.079,242.269,259.347,315.121,204.911,351.709,309.787,348.103,0.85,train,val,train,train,train
DownSlide165.png,95.112,83.373,395.461,424.181,189.377,243.615,319.535,242.617,262.715,298.465,217.745,367.165,298.769,365.366,0.691,train,train,train,val,train
DownSlide166.png,84.558,79.806,387.043,453.556,188.548,238.313,320.143,242.017,266.586,295.972,202.182,357.788,309.575,360.376,0.743,train,train,val,train,train
DownSlide167.png,120.755,74.156,452.924,448.037,196.068,233.195,337.748,241.673,243.625,276.572,189.431,349.773,307.728,359.363,0.667,train,train,train,train,val
DownSlide168.png,143.342,80.214,425.629,466.115,196.629,243.119,319.508,235.242,235.93,272.122,199.92,368.636,288.787,363.676,0.779,train,train,val,train,train
DownSlide169.png,109.526,78.014,403.746,463.218,192.649,242.678,321.965,240.555,259.024,297.484,190.349,347.606,323.439,345.296,0.8,train,train,train,val,train
DownSlide170.png,135.579,84.875,427.898,449.773,189.812,244.956,318.482,240.639,235.275,297.966,197.147,356.905,316.674,354.339,0.783,val,train,train,train,train
DownSlide171.png,120.795,90.42,402.14,462.787,190.477,241.677,314.358,240.247,248.382,303.138,191.484,346.677,321.991,344.258,0.792,train,val,train,train,train
DownSlide172.png,134.776,83.463,417.286,470.827,192.719,243.407,314.383,240.756,237.776,301.77,199.565,360.707,310.965,360.122,0.82,train,train,train,train,val
DownSlide173.png,124.116,80.446,399.175,458.375,191.099,242.118,319.559,240.361,252.346,294.049,193.413,359.635,318.239,357.779,0.792,val,train,train,train,train
DownSlide174.png,111.823,114.319,401.132,439.755,189.023,241.283,324.226,241.358,256.166,315.089,193.641,350.055,316.426,350.833,0.733,train,val,train,train,train
DownSlide175.png,97.295,69.555,396.215,423.599,189.612,238.273,320.199,240.188,261.331,278.526,207.984,352.761,304.495,353.715,0.755,train,train,train,train,val
DownSlide176.png,111.267,98.264,389.023,467.346,192.446,239.448,319.733,242.159,258.808,280.421,202.889,363.304,302.247,365.696,0.844,train,train,val,train,train
DownSlide177.png,126.804,70.75,398.698,420.752,194.488,238.418,320.335,237.883,254.827,297.886,219.756,362.869,296.557,361.745,0.806,train,train,train,val,train
DownSlide178.png,78.144,26.042,389.242,436.432,181.933,234.989,328.961,233.933,269.916,303.45,206.29,362.521,307.109,360.522,0.74,val,train,train,train,train
DownSlide179.png,120.334,56.04,407.308,430.486,191.013,237.399,320.202,237.508,249.925,278.97,209.634,358.021,298.153,357.82,0.79,train,val,train,train,train
DownSlide180.png,120.153,77.68,386.274,410.238,192.849,243.072,317.771,244.717,257.663,300.583,220.579,355.63,299.652,355.313,0.735,train,train,train,train,val
DownSlide181.png,102.803,54.413,413.786,415.797,187.586,239.862,329.728,239.585,260.427,294.145,214.579,355.535,310.642,355.303,0.68,val,train,train,train,train
DownSlide182.png,129.534,67.669,399.112,423.912,188.267,240.929,316.6,239.797,245.758,281.826,197.187,349.538,308.568,347.719,0.828,train,train,val,train,train
DownSlide183.png,124.637,89.262,415.167,468.875,188.65,248.62,321.687,246.101,243.796,269.48,195.586,363.705,308.719,362.481,0.795,train,train,train,val,train
DownSlide184.png,133.616,100.616,391.957,455.225,192.845,240.486,322.038,243.346,252.957,301.931,197.037,351.536,316.537,354.349,0.811,train,train,val,train,train
DownSlide185.png,115.408,32.059,425.983,418.362,188.692,236.974,324.802,238.385,249.211,299.277,214.525,356.345,304.292,356.762,0.658,train,val,train,train,train
DownSlide186.png,109.879,75.432,424.26,450.954,190.402,238.29,328.355,244.896,251.562,296.478,192.121,349.054,321.545,354.842,0.721,train,train,train,val,train
DownSlide187.png,121.226,70.187,424.171,425.482,187.613,240.065,321.235,237.108,245.62,294.471,212.226,361.561,306.677,358.851,0.719,train,train,train,train,val
DownSlide188.png,73.5,80.231,394.292,448.663,187.301,237.705,322.525,243.001,270.35,284.964,203.736,357.045,315.585,360.879,0.772,val,train,train,train,train
DownSlide189.png,66.482,45.272,442.035,463.239,162.553,270.019,317.413,237.026,251.418,314.096,224.607,404.718,328.114,376.642,0.778,train,val,train,train,train
DownSlide190.png,89.806,75.46,389.53,447.194,190.601,240.048,321.275,246.04,267.141,286.641,209.547,366.892,300.821,370.748,0.784,train,train,val,train,train
DownSlide191.png,118.717,69.993,415.627,454.729,186.928,241.476,326.608,241.135,250.79,301.965,193.11,355.36,323.419,355.2,0.791,train,train,train,val,train
DownSlide192.png,122.038,71.134,403.039,439.617,182.667,254.507,320.879,242.554,251.385,295.451,201.346,361.599,323.923,350.092,0.832,train,train,train,train,val
DownSlide193.png,120.386,66.154,404.492,453.19,189.664,240.036,318.632,240.625,249.0,298.541,196.032,352.589,316.129,352.128,0.831,val,train,train,train,train
DownSlide194.png,109.647,76.468,388.554,427.085,187.368,242.521,315.925,239.918,255.62,305.526,207.286,361.181,303.46,358.254,0.793,train,val,train,train,train
DownSlide195.png,123.332,51.498,398.947,392.785,192.238,236.694,319.713,237.472,254.597,297.335,213.62,343.673,298.419,343.995,0.761,train,train,train,val,train
DownSlide196.png,117.445,91.927,389.667,422.431,191.198,239.424,320.303,245.553,255.467,283.653,209.908,358.187,298.995,362.269,0.809,train,train,train,val,train
DownSlide197.png,106.859,57.992,393.867,440.103,185.938,239.772,318.538,241.584,253.45,286.627,206.871,368.664,297.196,368.787,0.849,train,train,val,train,train
DownSlide198.png,138.097,73.993,439.346,449.195,191.194,242.564,322.576,237.868,234.494,284.897,199.871,362.11,306.919,359.251,0.826,train,train,val,train,train
DownSlide199.png,108.023,66.964,431.997,475.315,184.189,239.772,321.122,236.307,245.802,316.803,200.204,362.681,322.059,359.886,0.74,train,train,train,train,val
DownSlide200.png,132.327,105.863,392.041,445.337,191.94,239.625,316.417,236.807,250.633,312.082,214.47,375.645,297.476,373.902,0.79,val,train,train,train,train
DownSlide201.png,116.461,54.134,406.805,440.208,190.496,238.268,320.975,237.958,252.458,285.16,210.938,361.753,300.501,360.991,0.79,train,train,train,train,val
DownSlide202.png,118.588,54.941,401.633,413.375,190.538,238.963,320.243,236.029,255.87,305.039,212.614,354.552,304.586,351.883,0.746,train,val,train,train,train
DownSlide203.png,106.145,101.995,382.746,458.06,196.242,246.573,321.959,243.344,270.168,314.136,200.59,361.266,316.186,358.254,0.806,train,train,val,train,train
DownSlide204.png,101.436,58.731,389.402,477.188,191.346,241.657,324.843,241.583,268.188,319.32,182.004,353.962,328.936,352.983,0.766,val,train,train,train,train
DownSlide205.png,121.671,95.957,407.804,481.214,187.577,239.879,327.176,242.896,251.166,351.481,185.335,356.859,332.527,359.523,0.847,train,train,train,train,val
DownSlide206.png,123.002,147.343,419.882,477.147,189.932,239.184,329.945,245.001,247.601,324.051,195.054,376.577,316.578,382.959,0.786,train,val,train,train,train
DownSlide207.png,109.094,83.992,413.98,446.69,185.002,243.059,323.873,244.38,250.311,322.228,197.561,361.894,318.434,362.95,0.668,train,train,train,val,train
DownSlide208.png,95.672,109.234,373.6,430.84,187.994,240.313,318.825,242.133,265.557,316.183,209.437,367.786,305.214,368.543,0.721,train,train,val,train,train
DownSlide209.png,58.171,47.217,435.615,539.558,156.87,292.731,311.96,243.564,254.132,350.36,206.33,434.159,348.207,390.964,0.855,train,train,train,train,val
DownSlide210.png,123.178,72.731,407.129,451.153,192.341,242.364,321.347,238.916,253.563,313.383,198.627,356.439,321.899,353.711,0.831,val,train,train,train,train
DownSlide211.png,132.803,56.921,394.708,428.345,190.581,239.911,318.61,239.466,250.534,320.239,198.957,345.958,316.37,345.652,0.81,train,val,train,train,train
DownSlide212.png,122.613,78.714,407.032,436.715,195.483,247.534,328.371,249.286,259.888,325.632,214.086,374.262,307.974,375.516,0.8,train,train,val,train,train
DownSlide213.png,107.629,91.938,406.728,465.409,188.77,240.599,326.258,241.148,256.73,325.593,192.792,360.437,321.725,360.781,0.775,train,train,train,val,train
DownSlide214.png,81.053,83.268,371.198,480.431,193.148,234.334,319.111,237.122,273.27,327.693,195.723,384.637,302.352,385.843,0.751,train,train,train,train,val
DownSlide215.png,120.803,107.554,386.957,443.513,194.212,243.195,316.118,243.066,256.877,298.106,199.512,353.36,313.275,353.146,0.835,val,train,train,train,train
DownSlide216.png,109.379,119.161,392.251,451.511,189.927,238.313,321.293,242.723,257.768,300.883,197.015,355.778,309.988,359.028,0.857,train,val,train,train,train
DownSlide217.png,113.703,60.53,390.736,480.919,191.597,237.342,315.265,237.025,255.614,320.433,209.057,384.44,302.238,383.678,0.782,train,train,val,train,train
DownSlide218.png,64.266,69.905,389.259,499.751,186.625,230.035,327.292,235.401,277.673,302.357,197.315,377.218,316.098,381.621,0.789,train,train,train,val,train
DownSlide219.png,144.102,62.969,464.504,487.937,192.475,228.278,322.782,243.91,224.471,338.494,205.867,369.91,319.86,382.561,0.767,train,train,train,train,val
DownSlide220.png,94.207,87.109,392.078,461.08,188.753,239.783,326.873,245.697,267.635,303.723,181.148,347.742,324.141,351.614,0.711,val,train,train,train,train
DownSlide221.png,128.765,91.627,396.033,434.028,194.85,242.662,319.333,243.382,254.009,317.715,202.215,347.866,318.1,347.142,0.858,train,val,train,train,train
DownSlide222.png,137.216,61.754,429.413,478.919,187.92,240.623,320.718,234.286,236.81,311.467,201.942,386.459,309.314,382.214,0.759,val,train,train,train,train
DownSlide223.png,93.205,75.086,396.726,466.127,196.614,243.716,335.93,243.002,282.354,323.435,189.667,356.365,335.528,354.651,0.75,train,train,val,train,train
DownSlide224.png,91.528,96.723,365.98,469.354,193.072,236.703,318.493,240.542,275.531,306.516,216.209,383.203,301.046,385.075,0.783,train,val,train,train,train
DownSlide225.png,75.427,100.57,375.128,456.868,191.746,237.072,323.886,245.531,281.03,299.429,218.61,380.868,313.424,385.855,0.805,train,train,train,val,train
DownSlide226.png,119.778,116.449,394.371,432.076,189.742,241.872,320.223,245.564,254.733,307.866,199.529,353.371,317.468,355.529,0.778,train,val,train,train,train
DownSlide227.png,91.378,81.307,397.546,458.69,186.308,241.546,322.978,240.858,263.974,298.645,191.843,356.108,319.119,355.07,0.767,train,train,train,train,val
DownSlide228.png,90.063,69.262,393.23,448.758,188.49,242.527,320.946,242.836,266.169,295.989,196.571,351.986,316.012,351.014,0.797,train,train,val,train,train
DownSlide229.png,122.441,83.717,399.424,449.209,190.11,240.555,324.643,241.011,254.315,291.825,203.294,371.037,304.855,371.579,0.829,train,train,train,val,train
DownSlide230.png,124.216,84.631,413.38,469.069,190.677,240.394,322.512,242.861,247.535,291.907,196.106,362.656,319.331,363.904,0.722,train,train,train,train,val
DownSlide231.png,101.052,95.41,399.967,481.092,187.042,238.087,321.587,239.218,258.126,283.391,205.771,377.322,305.977,378.015,0.818,val,train,train,train,train
DownSlide232.png,62.64,110.834,447.488,534.572,190.536,241.78,332.374,321.657,211.563,344.378,120.965,374.151,249.462,445.82,0.842,train,train,train,val,train
DownSlide233.png,89.527,59.001,389.222,454.387,187.21,240.046,323.07,240.252,267.007,297.245,199.486,361.358,312.802,360.526,0.803,train,train,val,train,train
DownSlide234.png,97.76,63.043,426.55,462.633,185.295,238.989,326.724,241.067,252.167,302.419,194.809,357.355,325.07,358.802,0.706,train,train,train,val,train
DownSlide235.png,118.303,80.61,404.676,431.3,190.355,238.408,320.099,239.238,252.03,293.763,208.21,364.406,303.394,364.517,0.812,train,train,train,train,val
DownSlide236.png,130.402,76.487,397.516,458.933,193.473,242.613,319.764,241.813,252.533,307.539,193.328,354.289,320.391,353.126,0.845,val,train,train,train,train
DownSlide237.png,126.74,84.441,412.444,487.761,191.496,243.616,322.788,246.169,247.86,300.172,190.902,356.173,325.731,357.711,0.825,train,train,val,train,train
DownSlide238.png,130.931,43.386,420.703,473.284,185.051,233.99,325.017,238.186,239.821,307.028,186.118,356.62,327.365,361.083,0.8,train,val,train,train,train
DownSlide239.png,129.739,76.581,436.763,448.048,184.592,245.989,319.367,235.559,235.337,296.818,203.947,379.133,298.791,370.885,0.735,train,val,train,train,train
DownSlide240.png,131.392,44.43,453.028,467.396,189.109,237.927,324.051,238.696,233.841,312.07,202.624,360.96,324.434,361.069,0.787,val,train,train,train,train
DownSlide241.png,131.635,69.459,427.687,481.918,189.338,241.538,320.886,238.828,237.876,307.108,189.707,368.608,323.305,368.23,0.793,train,train,train,val,train
DownSlide242.png,126.152,84.371,412.924,455.975,191.091,242.973,319.17,241.955,246.731,300.592,190.711,352.164,321.31,351.82,0.768,train,train,train,train,val
DownSlide243.png,99.41,58.341,395.55,428.1,188.224,239.289,322.75,239.501,262.656,296.163,215.703,365.153,302.04,363.901,0.737,train,train,val,train,train
DownSlide244.png,116.014,82.732,431.562,458.073,189.04,239.661,322.018,236.925,244.3,297.494,207.298,374.513,298.753,372.225,0.709,train,train,train,train,val
DownSlide245.png,118.146,83.139,396.45,436.623,191.166,239.309,318.362,239.302,253.503,292.781,211.004,364.096,299.213,363.458,0.829,train,train,train,val,train
DownSlide246.png,109.619,74.996,390.518,443.429,190.643,239.688,319.441,242.354,258.882,299.087,206.264,356.212,312.885,356.334,0.869,val,train,train,train,train
DownSlide247.png,102.775,103.794,383.366,434.223,187.526,241.426,320.74,245.601,263.717,276.548,198.659,341.81,314.204,344.372,0.748,train,train,val,train,train
DownSlide248.png,104.047,44.051,388.382,439.908,188.857,238.273,318.409,241.124,259.304,289.451,212.455,368.111,303.008,367.987,0.776,train,val,train,train,train
DownSlide249.png,117.602,84.375,397.576,417.491,187.384,239.574,321.761,239.725,254.561,303.415,210.622,356.796,306.453,356.16,0.731,train,train,train,val,train
DownSlide250.png,81.252,81.118,387.707,455.775,186.631,235.325,326.614,244.364,269.041,305.832,212.889,380.408,305.211,387.315,0.669,train,train,train,train,val
DownSlide251.png,81.98,78.827,375.106,444.568,190.629,237.364,321.684,248.415,276.999,280.316,219.907,361.844,313.016,369.499,0.831,train,train,train,val,train
DownSlide252.png,134.338,65.244,409.398,445.486,192.479,238.838,321.109,239.707,245.803,292.878,206.068,356.779,310.404,356.884,0.789,val,train,train,train,train
DownSlide253.png,118.165,90.025,384.307,426.728,189.368,240.717,320.074,243.57,256.839,292.198,205.294,353.339,306.522,354.306,0.76,train,val,train,train,train
DownSlide254.png,114.863,60.79,412.612,433.389,187.914,241.679,321.075,240.337,250.206,288.987,198.965,352.815,312.282,351.07,0.817,train,train,train,train,val
DownSlide255.png,113.951,42.172,397.519,444.668,188.553,237.964,322.507,237.144,255.848,294.427,198.431,356.754,310.698,354.973,0.794,train,train,val,train,train
DownSlide256.png,-47.371,-186.473,1035.767,1283.403,243.066,325.15,739.873,340.459,489.908,603.098,317.979,903.623,665.998,918.598,0.644,val,train,train,train,train
DownSlide257.png,82.476,63.616,443.656,472.696,205.072,247.263,345.806,300.205,253.046,336.378,175.576,376.057,272.719,419.405,0.777,train,val,train,train,train
DownSlide258.png,130.515,104.844,396.116,454.705,192.89,243.809,318.802,241.607,251.4,273.407,212.487,360.598,298.102,360.053,0.852,train,train,val,train,train
DownSlide259.png,91.697,80.636,399.846,451.717,186.822,242.647,329.047,243.798,267.673,305.33,196.049,360.671,322.889,360.89,0.737,train,train,train,train,val
DownSlide260.png,118.031,97.74,368.883,434.973,192.415,240.016,317.468,244.278,262.419,286.26,213.928,358.608,299.295,360.904,0.818,train,train,train,val,train
DownSlide261.png,131.474,57.893,415.558,440.866,190.87,238.809,324.219,237.23,250.078,312.668,213.19,374.81,302.694,373.534,0.783,train,val,train,train,train
DownSlide262.png,115.539,91.624,379.521,435.378,192.774,239.098,318.699,242.411,260.351,299.033,212.484,364.771,301.252,366.401,0.832,val,train,train,train,train
