image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score
CdLSSlide84.png,70.208,76.354,412.587,496.621,190.848,238.533,343.865,269.821,268.414,325.284,186.829,395.338,294.784,420.676,0.791
CdLSSlide85.png,75.310,105.156,378.486,427.692,188.737,239.786,323.550,251.743,283.205,255.201,216.933,342.503,323.909,351.646,0.718
CdLSSlide86.png,116.093,73.758,382.531,429.208,192.253,238.600,319.478,241.111,259.742,286.692,209.721,363.530,302.204,363.800,0.860
CdLSSlide87.png,107.881,114.921,382.383,420.488,187.344,248.146,316.345,245.747,260.430,297.102,201.476,351.849,310.618,348.491,0.698
CdLSSlide88.png,118.188,124.671,405.835,440.042,192.470,243.449,320.323,244.036,253.151,283.033,214.499,360.109,302.539,360.786,0.774
CdLSSlide89.png,145.521,69.934,462.183,479.641,188.981,236.197,318.931,228.964,217.339,294.030,201.277,383.216,295.968,377.931,0.727
CdLSSlide90.png,107.080,114.145,404.342,415.199,188.452,244.319,321.050,243.432,257.186,270.874,214.758,347.558,315.268,346.063,0.727
CdLSSlide91.png,80.806,105.163,383.342,451.261,192.959,238.108,326.625,248.598,276.185,288.936,211.528,364.666,312.656,372.438,0.761
CdLSSlide92.png,130.086,111.327,395.929,444.458,192.025,241.499,319.607,242.993,250.630,310.099,204.112,359.854,309.195,361.232,0.801
CdLSSlide93.png,132.716,124.757,402.533,464.227,190.428,240.207,318.988,239.687,244.460,288.173,204.655,367.689,297.929,368.343,0.803
CdLSSlide94.png,108.489,124.266,407.356,485.728,192.464,228.486,328.180,232.998,259.775,259.749,204.619,359.245,308.524,363.635,0.745
CdLSSlide95.png,59.646,93.387,368.367,502.723,193.492,235.139,328.107,247.996,304.309,289.475,206.476,384.756,329.170,392.631,0.721
CdLSSlide96.png,127.318,111.379,386.340,443.202,194.840,242.512,321.578,245.951,258.243,293.276,212.516,361.159,300.965,363.305,0.826
CdLSSlide97.png,131.603,98.874,411.467,482.682,190.726,242.028,318.997,234.122,244.243,284.352,204.223,379.091,302.726,373.239,0.812
CdLSSlide98.png,126.667,181.816,402.561,492.165,238.929,265.256,342.993,319.899,278.434,336.473,198.702,379.137,279.718,427.948,0.736
CdLSSlide99.png,95.847,123.673,376.613,461.699,195.486,245.572,332.970,245.877,280.947,333.876,201.011,381.485,313.477,379.997,0.725
CdLSSlide100.png,92.402,102.656,366.367,463.834,195.092,236.433,322.250,236.675,283.557,299.201,210.804,369.755,319.006,368.047,0.846
CdLSSlide101.png,123.167,131.173,387.233,434.692,192.230,240.103,319.500,241.771,255.303,282.395,205.837,355.777,297.378,356.865,0.807
CdLSSlide102.png,119.521,144.439,402.968,441.804,184.990,240.425,315.819,238.455,242.809,280.926,199.851,357.132,298.300,356.672,0.845
CdLSSlide103.png,135.643,158.632,359.418,463.537,203.562,278.002,309.036,279.747,261.042,329.246,214.552,381.852,298.442,381.933,0.855
CdLSSlide104.png,91.876,104.486,394.513,471.161,189.708,241.822,324.752,243.210,266.728,306.159,185.125,359.690,322.652,360.720,0.750
CdLSSlide105.png,124.377,117.666,412.549,479.165,191.019,244.669,326.535,244.428,251.599,298.657,205.911,381.848,310.780,382.125,0.726
CdLSSlide106.png,142.886,133.561,407.432,437.186,195.037,242.823,323.814,252.947,243.523,308.146,203.846,364.391,293.267,373.597,0.709
CdLSSlide107.png,102.603,118.884,374.832,462.710,198.575,237.635,327.865,238.649,276.929,317.427,195.385,361.323,313.175,362.117,0.745
CdLSSlide108.png,123.866,111.289,391.145,494.946,192.985,241.730,320.532,239.724,258.140,293.162,197.743,371.400,316.728,369.673,0.838
CdLSSlide109.png,128.926,108.696,386.613,437.314,191.992,241.912,321.404,244.738,255.921,300.132,201.284,354.083,311.859,356.051,0.845
CdLSSlide110.png,138.776,99.608,382.112,460.464,195.809,240.708,318.213,239.936,252.844,318.854,212.164,364.727,300.277,364.237,0.819
CdLSSlide111.png,108.323,130.344,395.119,452.071,191.444,244.112,327.607,247.963,265.664,287.908,208.301,368.615,313.849,372.223,0.813
CdLSSlide112.png,115.563,103.035,396.922,465.993,186.124,247.851,322.700,245.787,255.556,321.402,203.928,383.251,311.291,380.967,0.797
CdLSSlide113.png,132.303,136.771,395.998,432.201,190.496,244.344,324.154,243.868,255.135,294.340,206.396,367.305,314.531,366.471,0.790
CdLSSlide114.png,122.969,163.152,382.507,454.779,194.930,255.139,320.763,259.895,259.170,286.475,206.690,364.755,304.169,368.770,0.829
CdLSSlide115.png,117.237,145.042,385.162,442.178,190.093,241.123,316.389,241.524,257.482,284.660,202.081,357.821,314.338,356.622,0.853
CdLSSlide116.png,122.313,115.698,386.527,442.132,190.853,239.061,322.020,240.256,258.107,302.358,210.269,370.765,302.478,371.700,0.805
CdLSSlide117.png,80.528,91.715,370.831,453.666,191.119,237.939,321.028,243.246,276.715,300.596,211.652,377.865,308.489,380.626,0.755
CdLSSlide118.png,94.341,90.706,386.209,442.757,190.093,239.974,321.072,243.350,266.624,285.950,211.615,364.789,301.195,366.638,0.747
CdLSSlide119.png,127.061,101.144,373.597,449.831,190.816,242.745,318.329,239.593,260.432,291.973,199.744,360.580,314.693,357.273,0.816
CdLSSlide120.png,129.975,111.105,471.161,474.665,180.397,247.981,321.632,231.425,208.776,285.576,176.177,385.014,282.306,374.775,0.639
CdLSSlide122.png,86.492,79.150,424.816,498.270,179.530,249.827,338.462,253.792,259.872,347.268,203.492,414.631,311.379,417.120,0.750
CdLSSlide123.png,125.980,144.644,393.714,426.566,192.542,247.049,320.561,246.042,255.480,298.361,196.691,348.158,319.019,347.992,0.828
DownSlide2.png,106.408,74.223,402.794,462.954,184.655,244.208,322.224,240.681,255.620,316.374,183.014,356.545,327.626,353.090,0.806
DownSlide3.png,122.990,62.897,417.368,469.803,190.649,238.526,321.365,237.186,247.266,303.908,197.763,360.500,320.867,360.001,0.750
DownSlide4.png,134.999,75.976,428.342,491.898,191.636,242.046,317.019,244.741,234.089,317.517,196.131,362.045,326.835,364.988,0.868
DownSlide5.png,113.391,124.365,395.578,446.167,189.222,239.289,322.154,242.091,258.609,290.018,190.997,348.311,326.379,349.493,0.854
DownSlide6.png,120.901,97.635,388.790,451.854,192.210,241.454,322.610,245.230,258.504,309.727,189.578,350.224,319.795,352.884,0.806
DownSlide7.png,118.915,83.718,383.085,445.958,192.361,246.409,317.176,243.361,260.318,293.807,203.091,359.715,312.786,355.912,0.854
DownSlide8.png,133.691,32.663,460.054,454.523,185.451,236.000,325.042,236.552,226.813,300.755,200.153,369.059,308.994,369.277,0.759
DownSlide9.png,122.418,70.514,386.693,459.619,189.320,242.832,316.736,237.175,255.724,301.427,194.726,355.576,322.495,349.223,0.827
DownSlide10.png,108.858,66.060,394.684,474.558,192.615,251.525,323.717,247.376,265.630,324.854,191.335,362.207,327.232,357.105,0.754
DownSlide11.png,129.649,102.524,443.513,419.373,188.036,240.929,322.610,239.466,237.387,292.249,205.775,364.029,300.541,362.837,0.647
DownSlide13.png,83.550,52.979,459.683,502.663,179.739,242.814,351.040,236.386,264.740,321.529,191.587,376.739,349.674,370.805,0.797
DownSlide14.png,90.598,60.375,402.537,482.175,193.863,247.244,328.241,245.129,269.101,316.826,196.059,364.810,322.566,363.219,0.774
DownSlide15.png,124.114,104.794,412.717,451.188,191.144,245.313,326.020,247.112,251.407,291.869,198.018,354.011,317.304,355.986,0.789
DownSlide16.png,91.849,59.141,407.446,487.363,191.514,244.507,329.051,244.666,263.398,322.180,185.205,360.360,324.165,361.214,0.812
DownSlide17.png,129.163,58.423,433.513,446.325,188.495,238.911,322.292,239.293,238.087,297.026,200.535,352.455,314.344,353.784,0.807
DownSlide18.png,120.442,71.424,400.274,445.875,188.224,244.184,321.828,241.340,251.824,308.612,198.924,350.080,312.107,348.984,0.755
DownSlide19.png,52.542,63.661,410.995,498.120,188.598,229.823,342.151,230.910,287.665,311.860,191.012,369.127,331.713,369.148,0.798
DownSlide20.png,123.138,94.670,407.120,457.674,193.258,242.746,321.850,244.262,251.051,296.331,194.674,355.648,316.758,357.296,0.824
DownSlide21.png,87.824,75.850,411.156,445.929,184.215,240.569,317.060,237.045,254.709,285.746,208.740,365.213,303.723,361.954,0.751
DownSlide22.png,122.126,64.666,414.556,438.688,192.233,238.609,322.653,237.884,251.938,296.925,218.337,370.221,304.062,369.048,0.800
DownSlide23.png,122.655,118.919,404.572,463.607,188.960,242.614,323.430,243.051,252.858,296.692,194.286,358.351,324.844,358.625,0.814
DownSlide24.png,113.689,85.554,409.848,452.941,189.717,240.046,320.117,238.409,251.406,298.486,206.786,366.622,305.659,365.560,0.776
DownSlide25.png,80.341,101.386,370.362,447.855,192.276,236.745,319.084,246.843,277.180,295.688,216.685,373.113,308.497,379.831,0.793
DownSlide26.png,115.284,94.303,390.169,437.765,188.297,245.107,322.423,243.743,259.362,315.413,190.915,348.898,325.031,346.669,0.822
DownSlide27.png,78.153,47.816,429.106,484.684,183.414,239.782,335.562,241.592,260.742,308.397,197.359,374.905,318.936,375.778,0.808
DownSlide28.png,127.376,70.556,390.882,430.556,190.489,238.369,321.620,239.937,253.995,293.743,208.202,365.389,303.897,365.472,0.867
DownSlide29.png,131.610,78.761,370.761,441.192,194.045,240.116,316.974,243.421,257.749,287.206,214.151,368.376,300.572,369.169,0.856
DownSlide30.png,109.393,84.453,370.256,462.756,193.511,239.856,320.434,236.428,272.311,295.128,199.930,360.677,321.560,356.495,0.807
DownSlide31.png,119.500,99.777,388.223,436.137,185.906,244.794,325.368,241.950,258.414,317.079,193.056,349.496,322.720,346.290,0.804
DownSlide32.png,121.265,77.181,389.116,471.305,192.587,241.423,319.616,242.307,255.997,290.833,198.961,362.361,309.695,363.279,0.822
DownSlide33.png,139.891,68.888,400.879,482.342,195.020,242.286,323.963,243.860,250.433,277.340,202.807,377.782,303.297,380.465,0.791
DownSlide34.png,125.586,67.156,381.879,455.780,190.565,239.922,320.991,238.967,256.856,302.737,193.617,363.396,313.354,362.565,0.821
DownSlide35.png,138.643,69.062,392.468,475.012,188.170,242.517,316.387,238.299,245.266,296.008,203.488,383.636,303.787,379.534,0.778
DownSlide36.png,117.094,48.754,379.717,432.562,193.245,236.001,321.388,237.944,261.406,306.678,212.942,369.128,299.057,369.468,0.743
DownSlide37.png,143.561,106.618,400.816,498.126,190.254,246.249,315.839,237.371,238.450,258.070,202.653,377.725,297.105,371.657,0.772
DownSlide38.png,121.333,34.478,383.894,457.175,191.308,240.606,319.667,239.701,257.279,311.183,214.285,379.961,297.443,378.235,0.772
DownSlide39.png,147.120,75.818,413.925,433.952,192.660,243.277,317.921,238.053,240.336,300.157,203.949,367.646,297.108,364.387,0.853
DownSlide40.png,118.931,57.023,391.865,461.444,187.001,236.597,323.644,237.968,254.964,320.456,186.609,356.448,323.707,357.412,0.782
DownSlide41.png,121.217,49.634,380.839,461.437,195.159,236.603,321.278,238.432,262.428,300.271,217.162,378.732,301.947,378.610,0.812
DownSlide42.png,131.642,60.007,387.560,435.167,194.983,238.426,319.819,239.095,255.620,302.201,216.512,369.123,294.853,368.833,0.830
DownSlide43.png,92.559,64.965,371.766,451.894,189.444,237.407,319.248,242.490,270.694,302.088,215.451,375.932,305.506,378.557,0.786
DownSlide44.png,93.387,71.535,392.678,457.288,191.283,239.198,334.789,244.088,278.214,288.426,217.419,373.895,315.915,376.498,0.740
DownSlide46.png,137.865,81.907,382.252,430.597,193.539,241.703,318.798,240.267,253.327,282.805,209.209,361.988,299.230,360.184,0.855
DownSlide47.png,149.068,74.297,396.891,451.057,193.047,241.837,317.490,237.982,244.182,299.856,206.859,368.244,304.269,364.885,0.775
DownSlide48.png,133.582,112.333,368.613,432.126,194.201,246.694,320.450,246.375,261.290,325.655,200.817,351.813,312.808,350.895,0.742
DownSlide49.png,130.937,119.569,374.194,442.106,193.719,240.435,318.418,240.914,260.305,282.563,214.723,366.001,304.107,366.137,0.846
DownSlide50.png,70.298,65.720,404.005,475.984,173.494,244.375,337.939,236.933,276.214,297.021,212.031,392.434,334.335,384.651,0.735
DownSlide51.png,74.126,69.800,384.817,460.116,177.622,236.139,330.679,245.171,274.146,279.929,202.477,371.212,321.001,375.859,0.762
DownSlide52.png,107.111,49.253,405.880,426.659,186.169,239.654,320.618,237.030,252.480,289.957,212.245,360.150,301.083,358.359,0.734
DownSlide53.png,110.944,68.803,391.376,427.567,187.095,238.714,319.053,237.987,256.130,299.741,215.668,369.240,299.729,367.273,0.792
DownSlide54.png,124.787,78.170,404.150,448.899,191.179,241.955,319.849,243.149,250.355,326.661,196.597,356.116,319.932,356.912,0.816
DownSlide55.png,117.071,75.438,385.011,441.050,191.292,241.234,318.947,240.556,258.350,300.811,208.125,364.904,305.551,363.230,0.868
DownSlide56.png,137.777,89.588,401.068,443.246,193.264,242.978,324.136,241.895,252.654,303.415,212.508,376.522,302.893,375.645,0.807
DownSlide57.png,113.488,76.688,393.438,459.655,190.064,242.353,326.295,247.977,259.293,301.056,211.592,378.022,301.197,382.090,0.788
DownSlide58.png,137.599,86.426,400.059,452.367,191.700,243.459,316.257,241.329,244.849,290.062,207.443,368.564,296.896,367.208,0.806
DownSlide59.png,128.296,102.487,387.344,443.687,190.476,242.510,319.664,242.641,253.109,282.626,208.907,365.262,299.348,365.090,0.829
DownSlide61.png,123.557,56.234,395.751,415.494,196.536,239.541,324.678,242.262,260.053,294.027,214.684,350.821,305.921,351.838,0.768
DownSlide62.png,115.440,83.772,380.644,438.447,189.390,239.852,317.327,241.510,257.092,288.143,213.860,366.206,297.537,366.192,0.851
DownSlide63.png,113.297,57.492,378.673,424.826,190.271,236.667,317.795,236.354,260.272,298.633,216.515,368.218,294.861,366.074,0.732
DownSlide64.png,119.482,97.721,399.032,435.652,188.732,241.544,320.879,241.493,251.829,294.226,204.728,358.740,306.092,358.987,0.794
DownSlide65.png,133.352,138.640,394.042,479.863,210.154,275.988,330.163,289.033,264.588,347.706,197.632,377.121,311.699,389.646,0.834
DownSlide66.png,105.390,55.977,405.416,420.377,189.237,239.560,319.742,238.068,254.582,287.674,213.645,355.949,301.985,354.128,0.751
DownSlide67.png,123.374,78.348,400.616,449.814,192.861,241.412,320.321,238.673,253.620,293.615,210.642,368.331,303.146,366.348,0.784
DownSlide68.png,137.245,116.502,370.608,441.650,192.974,239.865,318.850,235.868,258.478,326.049,214.830,382.515,303.076,378.699,0.813
DownSlide69.png,127.991,90.778,393.642,457.701,193.758,235.757,319.429,234.790,255.284,306.385,208.592,384.153,301.477,383.512,0.755
DownSlide70.png,119.969,91.833,420.326,469.585,184.754,262.391,321.528,258.127,241.317,301.574,198.101,384.646,304.929,381.478,0.753
DownSlide71.png,99.857,36.737,390.121,452.680,192.559,237.999,328.621,241.921,269.251,312.286,217.320,381.306,303.622,383.067,0.718
DownSlide72.png,139.521,80.655,425.299,462.211,190.114,238.396,322.468,243.699,235.336,312.914,191.230,351.423,322.055,358.122,0.782
DownSlide73.png,131.526,82.800,426.925,469.651,189.335,245.001,328.438,243.483,246.061,308.251,201.948,373.034,313.819,373.681,0.745
DownSlide74.png,122.627,95.772,393.408,450.300,191.483,242.042,321.265,243.596,257.112,310.884,194.780,349.869,324.397,349.944,0.806
DownSlide75.png,130.960,74.018,383.599,426.827,191.141,240.683,318.572,240.541,254.389,299.149,210.898,358.792,302.870,357.735,0.870
DownSlide76.png,118.670,83.015,406.209,468.863,187.719,241.831,323.016,241.541,252.021,301.193,203.840,374.978,309.400,374.661,0.769
DownSlide77.png,127.767,90.613,401.835,445.680,193.512,239.881,323.985,241.956,254.519,291.981,213.097,371.003,305.606,372.166,0.802
DownSlide78.png,106.491,80.605,411.976,454.536,187.539,244.903,322.941,244.249,253.709,317.214,191.236,360.704,322.839,360.290,0.807
DownSlide79.png,108.377,60.059,399.216,424.250,189.825,239.948,318.374,238.728,256.809,293.065,215.622,361.846,300.403,360.142,0.780
DownSlide80.png,123.344,83.113,380.970,430.766,196.330,242.682,319.938,241.685,263.333,318.147,207.341,358.385,311.459,356.447,0.870
DownSlide81.png,111.381,78.493,395.244,438.385,187.560,243.495,321.436,241.637,257.766,311.847,190.442,347.843,323.755,344.898,0.865
DownSlide82.png,118.343,78.359,398.312,458.484,190.225,242.167,322.539,239.207,257.430,317.787,202.240,371.016,320.087,367.696,0.785
DownSlide83.png,119.069,93.359,394.197,458.681,192.145,237.719,321.257,237.000,258.092,305.753,213.851,381.422,300.615,380.826,0.777
DownSlide84.png,122.814,69.638,412.229,449.482,203.045,248.505,339.315,260.169,265.025,321.465,215.230,380.253,299.029,390.319,0.763
DownSlide85.png,106.794,76.841,394.211,433.778,189.442,237.095,321.269,241.743,258.131,276.817,212.082,355.019,302.829,357.740,0.855
DownSlide86.png,100.156,86.816,382.976,440.748,189.041,240.242,320.686,242.117,264.932,292.201,214.287,370.927,300.650,371.335,0.800
DownSlide87.png,104.036,73.474,366.323,411.203,194.682,238.986,317.370,243.062,267.894,289.122,215.879,350.354,303.479,352.303,0.772
DownSlide88.png,117.431,81.026,386.035,431.644,192.448,242.234,316.208,242.167,257.492,304.762,213.875,371.807,299.894,370.179,0.854
DownSlide89.png,115.003,80.042,375.032,434.420,194.774,240.760,318.812,241.818,263.866,310.944,211.934,366.217,303.202,365.825,0.812
DownSlide90.png,132.419,99.069,415.057,436.073,190.262,244.183,319.036,239.753,242.130,294.183,205.305,371.184,294.599,367.674,0.765
DownSlide91.png,89.270,85.886,384.013,470.698,194.005,239.694,321.490,241.890,273.579,296.463,202.356,367.600,315.074,368.717,0.808
DownSlide92.png,123.539,109.755,458.766,477.213,179.658,238.369,327.807,246.431,225.838,315.608,187.938,364.630,330.771,372.966,0.726
DownSlide93.png,101.023,43.456,412.942,501.661,190.253,239.253,337.835,246.769,264.978,303.664,194.022,374.592,326.225,380.470,0.802
DownSlide94.png,120.816,84.165,408.624,446.376,190.538,242.472,318.827,241.900,249.132,297.118,195.949,355.717,319.602,354.217,0.806
DownSlide95.png,113.920,105.550,401.729,441.915,194.140,241.140,320.693,242.489,256.718,303.527,218.277,364.820,298.012,366.009,0.736
DownSlide96.png,116.063,83.454,410.500,465.320,193.781,239.524,330.115,243.468,258.343,309.773,191.312,355.610,322.433,360.103,0.692
DownSlide97.png,132.575,57.779,413.010,452.384,193.219,237.209,324.047,238.937,246.614,294.914,198.175,353.374,312.751,355.384,0.801
DownSlide98.png,106.918,62.545,402.417,445.975,187.621,238.655,319.631,238.882,253.415,281.403,210.265,360.642,304.416,360.395,0.822
DownSlide99.png,126.940,57.649,400.891,414.484,195.246,238.216,318.735,234.478,254.723,292.756,217.625,354.819,300.772,351.293,0.763
DownSlide100.png,101.605,59.820,417.825,438.917,185.211,242.678,322.202,242.972,251.577,309.800,197.970,355.219,313.506,354.665,0.770
DownSlide101.png,131.864,25.916,449.321,442.537,189.957,234.937,325.002,237.278,236.975,303.052,201.624,356.207,312.013,358.327,0.692
DownSlide102.png,120.956,47.155,401.672,419.332,188.217,239.262,321.693,237.659,254.387,305.066,218.319,361.063,303.534,359.357,0.741
DownSlide103.png,102.910,39.883,390.420,433.816,186.684,237.859,318.139,236.208,257.510,292.302,212.664,362.437,300.609,360.415,0.727
DownSlide104.png,110.904,121.992,413.829,438.856,187.686,243.028,318.535,239.380,248.223,285.614,207.970,356.981,306.478,353.981,0.772
DownSlide105.png,122.064,68.077,401.068,479.143,194.662,240.608,321.610,241.367,255.709,312.452,197.602,361.184,317.747,361.983,0.811
DownSlide106.png,119.504,78.612,426.693,499.281,188.268,242.134,324.457,243.892,244.658,307.251,182.996,364.711,336.922,365.852,0.791
DownSlide107.png,125.389,80.513,432.046,449.751,189.011,239.018,325.164,242.040,241.904,309.394,202.357,359.962,317.912,363.355,0.704
DownSlide108.png,107.402,77.416,400.887,462.999,188.433,239.870,321.726,241.824,256.681,287.647,195.082,356.486,319.934,357.389,0.805
DownSlide109.png,127.781,68.332,442.102,490.095,192.266,236.116,319.322,235.468,232.183,309.633,196.423,363.806,317.830,364.108,0.787
DownSlide110.png,146.688,83.466,457.576,479.320,189.631,253.375,320.549,237.126,218.676,281.031,189.470,373.703,317.444,362.212,0.703
DownSlide111.png,121.668,88.836,439.398,480.822,186.881,242.599,319.988,238.774,233.025,307.318,188.804,366.178,318.409,365.658,0.780
DownSlide112.png,148.144,24.537,472.332,459.581,193.969,228.502,328.086,240.253,228.823,320.104,209.093,356.141,324.780,366.141,0.768
DownSlide113.png,88.581,62.537,461.961,471.751,234.785,229.440,393.515,247.908,318.099,339.386,218.740,376.027,336.673,392.052,0.763
DownSlide114.png,136.320,64.785,450.813,458.431,178.787,250.341,310.396,233.514,221.546,314.476,204.215,390.655,293.826,378.273,0.690
DownSlide115.png,97.090,71.275,383.811,464.666,190.643,242.161,320.095,240.119,267.680,315.716,189.110,352.424,316.207,350.012,0.771
DownSlide116.png,110.034,86.884,386.407,417.993,187.990,246.370,319.638,243.117,259.183,319.718,200.405,349.884,310.877,346.922,0.752
DownSlide117.png,19.254,66.693,369.973,496.788,208.573,241.248,327.016,230.620,317.932,325.112,198.933,381.107,310.107,372.246,0.770
DownSlide118.png,112.740,88.621,394.413,464.467,191.081,244.923,321.858,242.926,259.217,316.448,187.172,350.242,325.358,348.527,0.835
DownSlide119.png,47.907,45.048,376.384,439.743,187.893,240.324,316.081,232.430,279.749,317.297,204.502,367.564,293.852,361.531,0.680
DownSlide120.png,138.618,89.106,433.776,487.052,190.023,243.523,322.602,234.752,229.406,266.535,191.708,375.568,307.822,369.143,0.787
DownSlide121.png,68.973,65.170,369.621,500.232,190.361,232.648,320.489,240.083,281.537,291.962,188.584,364.971,314.909,369.229,0.798
DownSlide122.png,111.609,66.564,422.690,459.990,185.474,238.550,325.194,241.621,246.366,304.900,192.065,357.780,321.537,360.372,0.775
DownSlide123.png,127.271,94.965,394.840,433.676,192.353,240.619,319.800,240.849,252.586,314.720,216.765,372.363,297.936,372.713,0.806
DownSlide124.png,123.994,82.675,407.708,430.514,192.296,238.804,319.523,238.880,251.195,308.334,206.585,355.136,313.165,354.278,0.832
DownSlide125.png,121.888,76.688,396.225,415.553,190.559,241.766,319.009,241.490,254.246,306.802,200.541,347.900,311.784,346.795,0.765
DownSlide126.png,126.645,65.230,379.030,425.396,194.200,239.028,317.693,236.702,259.229,302.167,218.087,370.018,296.461,366.374,0.785
DownSlide127.png,142.862,72.141,404.886,420.617,195.686,239.309,322.844,239.626,249.954,296.585,215.496,360.889,298.387,361.282,0.767
DownSlide128.png,108.371,86.921,378.926,447.087,188.723,239.396,319.034,243.108,261.017,289.020,209.363,368.559,301.128,370.484,0.801
DownSlide129.png,103.295,101.392,391.917,471.564,194.751,243.087,322.205,238.665,267.231,322.243,189.003,348.484,322.427,344.931,0.832
DownSlide130.png,120.912,79.027,411.689,452.640,190.147,240.915,319.659,239.327,248.699,310.188,196.248,355.622,320.862,354.140,0.793
DownSlide131.png,136.720,76.003,428.291,491.677,191.861,241.954,316.306,244.602,233.084,317.528,196.577,362.331,326.168,365.197,0.870
DownSlide132.png,137.434,82.078,446.399,470.242,190.377,245.987,320.830,237.415,228.349,290.762,193.613,366.213,314.455,361.363,0.767
DownSlide133.png,127.573,72.548,448.752,483.108,193.977,240.549,323.295,235.835,235.261,285.032,201.257,365.418,309.293,361.996,0.740
DownSlide134.png,113.370,81.558,415.219,459.793,186.478,243.889,319.067,242.229,245.934,318.799,184.024,349.502,326.200,349.286,0.747
DownSlide135.png,143.960,62.495,431.800,449.530,189.294,238.501,319.564,234.472,233.433,308.014,206.934,377.937,300.906,374.893,0.812
DownSlide136.png,102.075,86.885,391.631,438.537,188.577,242.792,321.880,241.696,261.956,306.578,207.164,367.650,307.514,365.512,0.801
DownSlide137.png,145.082,98.790,410.004,448.671,192.714,237.227,335.343,249.592,248.269,322.091,195.358,347.881,323.714,359.631,0.718
DownSlide138.png,111.818,83.693,422.870,456.765,189.257,242.621,325.303,242.645,250.832,290.830,209.364,371.425,305.801,371.855,0.707
DownSlide139.png,132.031,75.652,389.192,426.532,195.193,245.866,318.814,243.684,255.942,308.194,208.797,359.246,305.715,357.003,0.842
DownSlide140.png,128.940,72.790,416.893,456.156,189.719,243.474,321.120,239.434,244.254,300.031,196.134,363.374,310.669,361.429,0.792
DownSlide141.png,134.873,60.989,387.159,434.025,191.955,243.166,320.692,238.836,255.595,309.448,210.516,371.693,305.981,367.713,0.819
DownSlide142.png,112.945,111.473,378.685,455.357,194.244,243.554,324.792,241.303,270.216,308.215,187.958,354.396,323.587,352.655,0.828
DownSlide143.png,120.489,66.379,414.743,432.456,190.994,241.279,320.248,237.169,249.556,283.534,199.766,345.960,311.994,342.856,0.813
DownSlide144.png,103.883,93.212,391.410,414.813,194.981,266.751,327.834,241.695,286.303,333.311,250.092,380.996,333.643,358.427,0.749
DownSlide145.png,111.195,97.412,393.457,465.284,192.144,239.371,321.891,238.770,260.723,308.860,196.301,355.731,319.165,354.312,0.839
DownSlide146.png,128.275,48.943,440.742,456.020,188.201,235.756,325.830,238.154,237.112,294.144,195.031,357.334,315.939,360.757,0.812
DownSlide147.png,85.041,79.710,385.000,452.882,188.499,238.366,319.404,241.583,266.620,295.616,202.406,357.547,309.272,359.724,0.759
DownSlide148.png,137.795,61.916,454.806,454.919,190.471,240.932,322.862,236.595,231.715,295.935,198.541,356.569,321.716,354.526,0.767
DownSlide149.png,128.298,115.755,387.428,448.161,191.514,241.187,321.401,241.522,257.445,279.102,201.893,356.073,320.120,354.251,0.813
DownSlide150.png,108.783,118.518,396.385,467.948,189.249,239.891,323.590,240.694,259.417,313.968,195.018,370.189,317.007,370.522,0.835
DownSlide151.png,126.324,91.010,395.508,441.775,189.744,242.372,320.587,242.582,252.132,299.236,204.322,356.473,309.904,355.725,0.780
DownSlide152.png,102.765,96.530,397.089,417.558,193.642,240.687,324.023,251.097,262.175,282.513,217.165,351.270,299.425,358.500,0.747
DownSlide153.png,84.058,70.760,391.817,465.827,186.483,242.232,320.628,242.459,266.058,318.456,179.690,354.422,321.275,353.666,0.755
DownSlide154.png,114.535,133.705,400.589,450.357,188.865,237.617,323.245,242.411,255.399,293.175,199.386,355.421,317.029,358.436,0.851
DownSlide155.png,101.353,86.843,390.066,465.815,191.647,242.691,323.109,239.511,265.978,324.381,193.485,358.502,319.700,355.558,0.801
DownSlide156.png,137.302,137.221,397.947,454.438,192.947,242.656,318.850,241.519,249.711,306.629,201.624,359.804,318.906,358.229,0.803
DownSlide157.png,106.282,16.589,413.338,443.945,192.979,242.316,329.627,248.122,257.333,320.850,192.002,345.197,316.627,352.587,0.733
DownSlide158.png,116.459,98.669,403.534,445.086,190.096,242.603,320.267,242.564,253.083,303.060,194.989,359.224,316.039,359.679,0.777
DownSlide159.png,120.180,93.540,378.801,404.663,195.148,241.395,318.339,241.905,260.886,302.576,215.871,354.728,295.845,353.845,0.772
DownSlide160.png,90.237,99.343,408.417,484.347,187.260,239.316,323.524,241.354,259.425,286.933,197.488,369.379,310.447,371.301,0.742
DownSlide161.png,115.424,86.311,399.264,427.368,188.608,241.120,320.493,240.542,254.653,284.239,196.080,343.251,318.072,342.121,0.864
DownSlide162.png,121.401,80.577,399.538,453.049,188.143,241.418,320.780,240.776,251.532,305.420,190.644,352.980,320.666,351.988,0.844
DownSlide163.png,118.618,87.123,398.655,436.248,189.530,240.103,318.837,238.283,252.610,285.604,211.798,366.212,299.460,364.156,0.827
DownSlide164.png,124.448,99.205,378.070,431.597,196.679,245.129,313.079,242.269,259.347,315.121,204.911,351.709,309.787,348.103,0.850
DownSlide165.png,95.112,83.373,395.461,424.181,189.377,243.615,319.535,242.617,262.715,298.465,217.745,367.165,298.769,365.366,0.691
